"sample","site","moist_grav","temp","CO2","C13","flask_vol","dry_soil","moist_vol","time_accum","tstage","qflag","sec","hour","day","air_vol","air_mol","C_R","order","C_R_r","sd.r","cv.r","sd.acc"
33,"bare_fallow",0.21,5,7768.36,-24.81,500,90,0.378,1698,8,FALSE,13926600,3868,161.166666666667,465.384615384615,0.0191044430745383,0.0197880255203361,283,0.0116537252769942,0.00762119563265871,0.425087141763563,0.00841163520958412
33,"bare_fallow",0.21,35,5656.11,-24.05,500,90,0.378,30,9,FALSE,14524740,4035,168.125,465.384615384615,0.0191044430745383,0.0144075775357769,284,0.480252584525898,0.130370319450516,0.552733719770215,0.00796355392422777
33,"bare_fallow",0.21,35,11540.65,-24.17,500,90,0.378,184,10,FALSE,15125820,4202,175.083333333333,465.384615384615,0.0191044430745383,0.0293970254624228,285,0.159766442730559,0.130370319450516,0.552733719770215,0.0162487272340247
33,"bare_fallow",0.21,20,6766.2,-25.53,500,90,0.378,182,11,FALSE,17106420,4752,198,465.384615384615,0.0191044430745383,0.0172352643641255,286,0.0946992547479424,0.0370038898060966,0.447926105896797,0.00772012485072457
34,"maize",0.01,20,1637,-21.77,125,170,0.018,72,2,FALSE,5565600,1546,64.4166666666667,59.6153846153846,0.00244726336905243,0.000282788480127447,287,0.00392761777954787,0.00165197160574589,0.703987071253762,0.000199079433909224
34,"maize",0.01,20,2129,-26.36,125,170,0.018,432,3,FALSE,7120800,1978,82.4166666666667,59.6153846153846,0.00244726336905243,0.00036778049736795,288,0.000851343743907292,0.00165197160574589,0.703987071253762,0.000258912715206315
34,"maize",0.01,35,2576.5,-24.01,125,170,0.018,71,4,FALSE,7516800,2088,87,59.6153846153846,0.00244726336905243,0.000445085228496253,289,0.0062688060351585,0.00181561507693455,0.367636772147248,0.000163629696734783
34,"maize",0.01,5,1172.01,NA,125,170,0.018,1773,5,FALSE,14194620,3943,164.291666666667,59.6153846153846,0.00244726336905243,0.000202462386435045,290,0.000114191983324899,1.60785766609606e-05,0.165901276868269,3.35887684273709e-05
34,"maize",0.01,35,11961.2,-26.58,125,170,0.018,651,6,FALSE,16970400,4714,196.416666666667,59.6153846153846,0.00244726336905243,0.00206627340775835,291,0.0031739990902586,0.00181561507693455,0.367636772147248,0.000759638086001973
35,"maize",0.01,20,1587.5,-23.19,125,170,0.018,72,2,FALSE,5565600,1546,64.4166666666667,59.6153846153846,0.00244726336905243,0.00027423745400264,292,0.00380885352781445,0.00165197160574589,0.703987071253762,0.000193059622071407
35,"maize",0.01,20,2256,-26.69,125,170,0.018,432,3,FALSE,7120800,1978,82.4166666666667,59.6153846153846,0.00244726336905243,0.000389719493688161,293,0.000902128457611484,0.00165197160574589,0.703987071253762,0.000274357484972028
35,"maize",0.01,35,2988,-24.18,125,170,0.018,71,4,FALSE,7516800,2088,87,59.6153846153846,0.00244726336905243,0.000516171031533788,294,0.0072700145286449,0.00181561507693455,0.367636772147248,0.000189763451908997
35,"maize",0.01,5,966.5,NA,125,170,0.018,1773,5,FALSE,14194980,3943,164.291666666667,59.6153846153846,0.00244726336905243,0.000166960944436883,295,9.41686093834647e-05,1.60785766609606e-05,0.165901276868269,2.7699033869211e-05
35,"maize",0.01,35,12102.02,-26.59,125,170,0.018,651,6,FALSE,16970400,4714,196.416666666667,59.6153846153846,0.00244726336905243,0.0020905997814734,296,0.00321136679181783,0.00181561507693455,0.367636772147248,0.000768581355512624
36,"maize",0.01,20,1594,-20.53,125,170,0.018,72,2,FALSE,5565600,1546,64.4166666666667,59.6153846153846,0.00244726336905243,0.000275360316019029,297,0.00382444883359762,0.00165197160574589,0.703987071253762,0.000193850102413746
36,"maize",0.01,20,1913.5,-25.49,125,170,0.018,432,3,FALSE,7120800,1978,82.4166666666667,59.6153846153846,0.00244726336905243,0.0003305533028246,298,0.000765169682464351,0.00165197160574589,0.703987071253762,0.000232705251548748
36,"maize",0.01,35,2512,-23.45,125,170,0.018,71,4,FALSE,7516800,2088,87,59.6153846153846,0.00244726336905243,0.000433942982333626,299,0.00611187299061446,0.00181561507693455,0.367636772147248,0.000159533397321085
36,"maize",0.01,5,845.6,NA,125,170,0.018,1773,5,FALSE,14194260,3943,164.291666666667,59.6153846153846,0.00244726336905243,0.000146075710932052,300,8.23890078578973e-05,1.60785766609606e-05,0.165901276868269,2.42341469630676e-05
36,"maize",0.01,35,13550.03,-26.57,125,170,0.018,651,6,FALSE,16970400,4714,196.416666666667,59.6153846153846,0.00244726336905243,0.00234074061660434,301,0.00359560770599745,0.00181561507693455,0.367636772147248,0.000860542324722379
37,"maize",0.03,5,448.5,-26.18,500,90,0.054,840,1,FALSE,3024000,840,35,465.384615384615,0.0191044430745383,0.00114244569585739,302,0.00136005439983023,0.000294968532238263,0.25616466955468,0.000292654224163476
37,"maize",0.03,20,315.5,-24.72,500,90,0.054,72,2,FALSE,4233600,1176,49,465.384615384615,0.0191044430745383,0.000803660238668913,303,0.0111619477592905,0.00286210460138905,0.370955749753432,0.000298122386382449
37,"maize",0.03,20,781,NA,500,90,0.054,309,3,FALSE,5345400,1485,61.875,465.384615384615,0.0191044430745383,0.00198940933882859,304,0.00643821792501163,0.00286210460138905,0.370955749753432,0.00073798283285164
37,"maize",0.03,20,243,NA,500,90,0.054,71,4,FALSE,5601900,1556,64.8333333333333,465.384615384615,0.0191044430745383,0.000618983955615042,305,0.008718083881902,0.00286210460138905,0.370955749753432,0.000229615657340523
37,"maize",0.03,35,613,NA,500,90,0.054,43,5,FALSE,6015600,1671,69.625,465.384615384615,0.0191044430745383,0.00156146981395893,306,0.0363132514874171,0.0136226969855801,0.375143960608996,0.000585775970379946
37,"maize",0.03,5,628.54,NA,500,90,0.054,1698,6,FALSE,12594120,3498,145.75,465.384615384615,0.0191044430745383,0.00160105422000938,307,0.000942905901065593,0.000294968532238263,0.25616466955468,0.000410133525207828
37,"maize",0.03,20,1583.98,-24.97,500,90,0.054,888,7,FALSE,15724800,4368,182,465.384615384615,0.0191044430745383,0.00403480743216096,308,0.00454370206324433,0.00286210460138905,0.370955749753432,0.00149673501610799
38,"maize",0.065,5,2103.5,-21.67,500,90,0.1134,720,1,FALSE,2592000,720,30,465.384615384615,0.0191044430745383,0.00535815946763885,309,0.0074418881494984,0.00239870419043412,0.282346523999726,0.00151285770072405
38,"maize",0.065,20,2490,-26.39,500,90,0.1134,72,2,FALSE,3801600,1056,44,465.384615384615,0.0191044430745383,0.00634267510074673,310,0.0880927097325934,0.0421741766902053,0.406071542725911,0.00257557986316945
38,"maize",0.065,20,12646,NA,500,90,0.1134,309,3,FALSE,4913400,1365,56.875,465.384615384615,0.0191044430745383,0.0322126382827482,311,0.104248020332519,0.0421741766902053,0.406071542725911,0.0130806357227473
38,"maize",0.065,35,7636,-24.67,500,90,0.1134,43,5,FALSE,5583600,1551,64.625,465.384615384615,0.0191044430745383,0.0194508703089566,312,0.452345821138526,0.115506170677711,0.311614039573599,0.00606116427019616
38,"maize",0.065,5,8008.03,-23.75,500,90,0.1134,1698,6,FALSE,12160680,3378,140.75,465.384615384615,0.0191044430745383,0.020398527103226,313,0.012013266845245,0.00239870419043412,0.282346523999726,0.00575945322231006
38,"maize",0.065,20,51149.62,-26.75,500,90,0.1134,888,7,FALSE,15292800,4248,177,465.384615384615,0.0191044430745383,0.130291333809902,314,0.146724475011151,0.0421741766902053,0.406071542725911,0.0529076029240038
39,"maize",0.065,5,1881,-21.62,500,90,0.117,720,1,FALSE,4406400,1224,51,465.384615384615,0.0191044430745383,0.00479139432309422,315,0.00665471433763085,0.00239870419043412,0.282346523999726,0.00135283353223767
39,"maize",0.065,20,1648.5,-24.17,500,90,0.117,72,2,FALSE,5616000,1560,65,465.384615384615,0.0191044430745383,0.00419915658778353,316,0.0583216192747712,0.0421741766902053,0.406071542725911,0.00170515799374893
39,"maize",0.065,20,7894.5,NA,500,90,0.117,309,3,FALSE,6727800,1869,77.875,465.384615384615,0.0191044430745383,0.0201093367802591,317,0.0650787598066636,0.0421741766902053,0.406071542725911,0.00816582940955471
39,"maize",0.065,35,4878.5,-23.2,500,90,0.117,43,5,FALSE,7398000,2055,85.625,465.384615384615,0.0191044430745383,0.012426803405218,318,0.288995428028327,0.115506170677711,0.311614039573599,0.00387236640808695
39,"maize",0.065,5,5247.83,-22.78,500,90,0.117,1698,6,FALSE,13975980,3882,161.75,465.384615384615,0.0191044430745383,0.0133675825999806,319,0.00787254570081308,0.00239870419043412,0.282346523999726,0.00377429048138374
39,"maize",0.065,20,56017.55,-27.16,500,90,0.117,888,7,FALSE,17107200,4752,198,465.384615384615,0.0191044430745383,0.142691212686681,320,0.160688302575091,0.0421741766902053,0.406071542725911,0.0579428408691116
40,"maize",0.07,5,324.6,NA,500,90,0.126,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000826840296266019,321,0.0114838930036947,0.0018430431327706,0.197099066792366,0.000162969450780356
40,"maize",0.07,5,379.73,-20.34,500,90,0.126,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.000967270689159259,322,0.00806058907632716,0.0018430431327706,0.197099066792366,0.000190648150168899
40,"maize",0.07,5,1726,-19.47,500,90,0.126,504,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00439656916622042,323,0.00872335152027862,0.0018430431327706,0.197099066792366,0.000866559679750137
40,"maize",0.07,20,3540,-25.19,500,90,0.126,72,4,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0090172971311821,324,0.125240237933085,0.050517982415023,0.45626779997513,0.0041143023237665
40,"maize",0.07,20,11124,-27.58,500,90,0.126,309,5,FALSE,6677400,1855,77.2916666666667,465.384615384615,0.0191044430745383,0.0283357099681553,325,0.091701326757784,0.050517982415023,0.45626779997513,0.0129286720479036
40,"maize",0.07,20,3825,-27.22,500,90,0.126,73,6,FALSE,6941100,1928,80.3333333333333,465.384615384615,0.0191044430745383,0.00974326596801455,326,0.133469396822117,0.050517982415023,0.45626779997513,0.00444553852779855
40,"maize",0.07,35,7343,-22.53,500,90,0.126,40,7,FALSE,7338300,2038,84.9166666666667,465.384615384615,0.0191044430745383,0.0187045233995113,327,0.467613084987783,0.0673588259372122,0.159792952801381,0.00298885102475044
40,"maize",0.07,5,8149.71,-19.79,500,90,0.126,1697,8,FALSE,13922340,3867,161.125,465.384615384615,0.0191044430745383,0.0207594227691994,328,0.0122330128280492,0.0018430431327706,0.197099066792366,0.00409166285495741
40,"maize",0.07,20,22913.49,-24.95,500,90,0.126,391,9,FALSE,15826020,4396,183.166666666667,465.384615384615,0.0191044430745383,0.0583665953792005,329,0.149275179997955,0.050517982415023,0.45626779997513,0.0266307980657064
40,"maize",0.07,35,31809,-25.06,500,90,0.126,162,10,FALSE,17036100,4732,197.166666666667,465.384615384615,0.0191044430745383,0.081025763967732,330,0.500159036837852,0.0673588259372122,0.159792952801381,0.0129473460773916
41,"maize",0.07,5,307,NA,500,90,0.126,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000782008536517769,331,0.0108612296738579,0.0018430431327706,0.197099066792366,0.000154133152771316
41,"maize",0.07,5,364.99,-20.51,500,90,0.126,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.0009297240903701,332,0.00774770075308416,0.0018430431327706,0.197099066792366,0.000183247750586328
41,"maize",0.07,5,1592,-20.07,500,90,0.126,504,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00405523644995534,333,0.0080461040673717,0.0018430431327706,0.197099066792366,0.000799283319908585
41,"maize",0.07,20,3194,-24.83,500,90,0.126,72,4,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.00813594549067673,334,0.112999242926066,0.050517982415023,0.45626779997513,0.00371216994974865
41,"maize",0.07,20,10127,-26.63,500,90,0.126,309,5,FALSE,6677400,1855,77.2916666666667,465.384615384615,0.0191044430745383,0.02579609266878,335,0.0834825005462135,0.050517982415023,0.45626779997513,0.0117699264499388
41,"maize",0.07,20,13722,-27.4,500,90,0.126,144,6,FALSE,7194000,1998,83.25,465.384615384615,0.0191044430745383,0.0349534890491753,336,0.242732562841495,0.050517982415023,0.45626779997513,0.015948151549922
41,"maize",0.07,35,6287.5,-20.76,500,90,0.126,40,7,FALSE,7338300,2038,84.9166666666667,465.384615384615,0.0191044430745383,0.0160158914441546,337,0.400397286103866,0.0673588259372122,0.159792952801381,0.00255922658560784
41,"maize",0.07,5,7898.8,-19.74,500,90,0.126,1697,8,FALSE,13922940,3867,161.125,465.384615384615,0.0191044430745383,0.0201202899942885,338,0.0118563877397103,0.0018430431327706,0.197099066792366,0.00396569038146604
41,"maize",0.07,20,14993.42,-23.22,500,90,0.126,391,9,FALSE,15826440,4396,183.166666666667,465.384615384615,0.0191044430745383,0.0381921251843526,339,0.0976780695251985,0.050517982415023,0.45626779997513,0.0174258369342393
41,"maize",0.07,35,24968.07,-24.63,500,90,0.126,162,10,FALSE,17036580,4732,197.166666666667,465.384615384615,0.0191044430745383,0.0636001429328118,340,0.3925934748939,0.0673588259372122,0.159792952801381,0.0101628546378239
42,"maize",0.07,5,396.43,-22.17,500,90,0.126,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.00100980991573856,341,0.0084150826311547,0.0018430431327706,0.197099066792366,0.000199032592029749
42,"maize",0.07,5,1525,-21.23,500,90,0.126,504,2,FALSE,2246400,624,26,465.384615384615,0.0191044430745383,0.00388457009182279,342,0.00770748034091824,0.0018430431327706,0.197099066792366,0.00076564513998781
42,"maize",0.07,20,2144.5,-23.36,500,90,0.126,72,3,FALSE,4233600,1176,49,465.384615384615,0.0191044430745383,0.00546259708977966,343,0.0758694040247175,0.050517982415023,0.45626779997513,0.00249240715630431
42,"maize",0.07,20,6077.5,-25.21,500,90,0.126,309,4,FALSE,5345400,1485,61.875,465.384615384615,0.0191044430745383,0.0154809670380676,344,0.050100216951675,0.050517982415023,0.45626779997513,0.00706346677194659
42,"maize",0.07,20,1782,-25.17,500,90,0.126,71,5,FALSE,5601900,1556,64.8333333333333,465.384615384615,0.0191044430745383,0.00453921567451031,345,0.063932615133948,0.050517982415023,0.45626779997513,0.00207109794942144
42,"maize",0.07,35,4906,-22.02,500,90,0.126,40,6,FALSE,6006300,1668,69.5,465.384615384615,0.0191044430745383,0.0124968530298247,346,0.312421325745617,0.0673588259372122,0.159792952801381,0.00199690904636057
42,"maize",0.07,5,5149.13,-20.07,500,90,0.126,1698,7,FALSE,12591960,3498,145.75,465.384615384615,0.0191044430745383,0.0131161681291197,347,0.00772448064141324,0.0018430431327706,0.197099066792366,0.00258518449814127
42,"maize",0.07,20,15681.32,-24.12,500,90,0.126,391,8,FALSE,14494740,4026,167.75,465.384615384615,0.0191044430745383,0.0399443847031493,348,0.102159551670458,0.050517982415023,0.45626779997513,0.0182253365298661
42,"maize",0.07,35,29182.46,-23.59,500,90,0.126,163,9,FALSE,15705240,4363,181.791666666667,465.384615384615,0.0191044430745383,0.0743352861126656,349,0.456044700077703,0.0673588259372122,0.159792952801381,0.0118782548652783
43,"maize",0.09,5,392,NA,500,90,0.162,72,1,FALSE,1209600,336,14,465.384615384615,0.0191044430745383,0.000998525558029204,350,0.0138684105281834,0.00352889565146351,0.339996236113344,0.000339494931392905
43,"maize",0.09,5,417.45,-19.44,500,90,0.162,120,2,FALSE,1641600,456,19,465.384615384615,0.0191044430745383,0.0010633533015288,351,0.00886127751274003,0.00352889565146351,0.339996236113344,0.00036153612017849
43,"maize",0.09,5,1848.5,-19.27,500,90,0.162,504,3,FALSE,3456000,960,40,465.384615384615,0.0191044430745383,0.00470860840310455,352,0.0093424769902868,0.00352889565146351,0.339996236113344,0.00160090913438721
43,"maize",0.09,20,2602,-21.66,500,90,0.162,72,4,FALSE,5443200,1512,63,465.384615384615,0.0191044430745383,0.0066279681173265,353,0.0920551127406458,0.0608685233123194,0.498871864621534,0.00330650681334275
43,"maize",0.09,20,7178.5,-24.05,500,90,0.162,309,5,FALSE,6555000,1821,75.875,465.384615384615,0.0191044430745383,0.0182854992814098,354,0.0591763730789961,0.0608685233123194,0.498871864621534,0.00912212112205261
43,"maize",0.09,20,2104,-24.08,500,90,0.162,72,6,FALSE,6815100,1893,78.875,465.384615384615,0.0191044430745383,0.00535943309717715,355,0.0744365707941271,0.0608685233123194,0.498871864621534,0.00267367038250313
43,"maize",0.09,35,5303,-20.19,500,90,0.162,42,7,FALSE,7221600,2006,83.5833333333333,465.384615384615,0.0191044430745383,0.0135081148832369,356,0.321621782934212,0.153808426183788,0.334352351645969,0.00451646997751417
43,"maize",0.09,5,4948.05,-18.86,500,90,0.162,1697,8,FALSE,13797660,3833,159.708333333333,465.384615384615,0.0191044430745383,0.0126039652739959,357,0.00742720405067526,0.00352889565146351,0.339996236113344,0.0042853007532619
43,"maize",0.09,20,12149.19,-23.94,500,90,0.162,390,9,FALSE,15701460,4362,181.75,465.384615384615,0.0191044430745383,0.0309471345009001,358,0.0793516269253847,0.0608685233123194,0.498871864621534,0.0154386546931574
43,"maize",0.09,35,27473.22,-24.01,500,90,0.162,162,10,FALSE,16911720,4698,195.75,465.384615384615,0.0191044430745383,0.0699814090085691,359,0.431984006225735,0.153808426183788,0.334352351645969,0.0233984486735135
44,"maize",0.09,5,512,NA,500,90,0.162,72,1,FALSE,1209600,336,14,465.384615384615,0.0191044430745383,0.00130419664722182,360,0.0181138423225252,0.00352889565146351,0.339996236113344,0.00044342195120706
44,"maize",0.09,5,589.36,-16.42,500,90,0.162,120,2,FALSE,1641600,456,19,465.384615384615,0.0191044430745383,0.00150125260938799,361,0.0125104384115666,0.00352889565146351,0.339996236113344,0.000510420236647252
44,"maize",0.09,5,1273.5,-17.83,500,90,0.162,504,3,FALSE,3456000,960,40,465.384615384615,0.0191044430745383,0.00324393443405661,362,0.00643637784535041,0.00352889565146351,0.339996236113344,0.00110292549777772
44,"maize",0.09,20,5859,-27.33,500,90,0.162,72,4,FALSE,5443200,1512,63,465.384615384615,0.0191044430745383,0.0149243909298293,363,0.207283207358741,0.0608685233123194,0.498871864621534,0.00744535873150467
44,"maize",0.09,20,16893,-27.35,500,90,0.162,309,5,FALSE,6555000,1821,75.875,465.384615384615,0.0191044430745383,0.0430308475810901,364,0.139258406411295,0.0608685233123194,0.498871864621534,0.0214668791690234
44,"maize",0.09,20,6052,-27.84,500,90,0.162,72,6,FALSE,6815100,1893,78.875,465.384615384615,0.0191044430745383,0.0154160119316141,365,0.214111276827974,0.0608685233123194,0.498871864621534,0.00769061461735215
44,"maize",0.09,35,10348.5,-24,500,90,0.162,40,7,FALSE,7215900,2004,83.5,465.384615384615,0.0191044430745383,0.026360310554248,366,0.6590077638562,0.153808426183788,0.334352351645969,0.00881363182393087
44,"maize",0.09,5,5357.12,-20.1,500,90,0.162,1697,8,FALSE,13798980,3833,159.708333333333,465.384615384615,0.0191044430745383,0.0136459725444628,367,0.00804123308453905,0.00352889565146351,0.339996236113344,0.00463957930322337
44,"maize",0.09,20,15568.1,-25.87,500,90,0.162,390,9,FALSE,15701760,4362,181.75,465.384615384615,0.0191044430745383,0.039655984030496,368,0.101682010334605,0.0608685233123194,0.498871864621534,0.0197832546966953
44,"maize",0.09,35,40670.21,-25.54,500,90,0.162,162,10,FALSE,16912380,4698,195.75,465.384615384615,0.0191044430745383,0.103597561569936,369,0.639491120802074,0.153808426183788,0.334352351645969,0.0346380883356961
45,"maize",0.09,5,544.76,-19.73,500,90,0.162,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.0013876448545714,370,0.0115637071214283,0.00352889565146351,0.339996236113344,0.000471794027616324
45,"maize",0.09,5,2217,-19.17,500,90,0.162,504,2,FALSE,2246400,624,26,465.384615384615,0.0191044430745383,0.00564727337283353,371,0.0112049074857808,0.00352889565146351,0.339996236113344,0.00192005169106651
45,"maize",0.09,20,3755.5,-24.77,500,90,0.162,72,3,FALSE,4233600,1176,49,465.384615384615,0.0191044430745383,0.0095662314621905,372,0.132864325863757,0.0608685233123194,0.498871864621534,0.00477232372694415
45,"maize",0.09,20,7849.5,-25.53,500,90,0.162,309,4,FALSE,5345400,1485,61.875,465.384615384615,0.0191044430745383,0.0199947101218118,373,0.0647077997469638,0.0608685233123194,0.498871864621534,0.00997479832103532
45,"maize",0.09,20,2187,-25.25,500,90,0.162,72,5,FALSE,5605500,1557,64.875,465.384615384615,0.0191044430745383,0.00557085560053538,374,0.0773729944518803,0.0608685233123194,0.498871864621534,0.0027791431209764
45,"maize",0.09,35,5094,-21.53,500,90,0.162,42,6,FALSE,6012000,1670,69.5833333333333,465.384615384615,0.0191044430745383,0.0129757377362264,375,0.30894613657682,0.153808426183788,0.334352351645969,0.00433846842644865
45,"maize",0.09,5,4531.23,-19.52,500,90,0.162,1697,7,FALSE,12589800,3497,145.708333333333,465.384615384615,0.0191044430745383,0.0115422167456854,376,0.0068015419833149,0.00352889565146351,0.339996236113344,0.00392431024993743
45,"maize",0.09,20,33966.26,-24.11,500,90,0.162,390,8,FALSE,14493180,4026,167.75,465.384615384615,0.0191044430745383,0.0865208640833292,377,0.221848369444434,0.0608685233123194,0.498871864621534,0.0431628247939167
45,"maize",0.09,35,25379.52,-24.51,500,90,0.162,162,9,FALSE,15703260,4362,181.75,465.384615384615,0.0191044430745383,0.064648212679881,378,0.399063041233833,0.153808426183788,0.334352351645969,0.0216152819392269
46,"maize",0.11,5,490,-19.56,500,90,0.198,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.0012481569475365,379,0.0173355131602292,0.00383708158688598,0.249344102072963,0.00031122057332962
46,"maize",0.11,5,474.01,-20.6,500,90,0.198,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00120742627490159,380,0.0100618856241799,0.00383708158688598,0.249344102072963,0.000301064620334639
46,"maize",0.11,5,3882.5,-24.28,500,90,0.198,504,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00988973336491935,381,0.0196224868351574,0.00383708158688598,0.249344102072963,0.00246594668561684
46,"maize",0.11,20,6491,-25.54,500,90,0.198,72,4,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0165342586662438,382,0.229642481475608,0.0401273749294369,0.250143539484111,0.00413593798552006
46,"maize",0.11,20,15862,-26.32,500,90,0.198,307,5,FALSE,6670800,1853,77.2083333333333,465.384615384615,0.0191044430745383,0.0404046234731103,383,0.131611151378209,0.0401273749294369,0.250143539484111,0.0101069555270866
46,"maize",0.11,20,4720,-25.56,500,90,0.198,74,6,FALSE,6937500,1927,80.2916666666667,465.384615384615,0.0191044430745383,0.0120230628415761,384,0.162473822183461,0.0401273749294369,0.250143539484111,0.00300749149463175
46,"maize",0.11,35,11490.5,-22.36,500,90,0.198,40,7,FALSE,7338300,2038,84.9166666666667,465.384615384615,0.0191044430745383,0.029269280419731,385,0.731732010493276,0.0881121212424478,0.155666110713798,0.00455623504633106
46,"maize",0.11,5,11378.63,-21.36,500,90,0.198,1697,8,FALSE,13920540,3867,161.125,465.384615384615,0.0191044430745383,0.0289843185468312,386,0.0170797398625994,0.00383708158688598,0.249344102072963,0.00722706888225636
46,"maize",0.11,20,25676.96,-24.32,500,90,0.198,389,9,FALSE,15821580,4395,183.125,465.384615384615,0.0191044430745383,0.0654058694196264,387,0.168138481798525,0.0401273749294369,0.250143539484111,0.0163608556796609
46,"maize",0.11,35,33145.44,-24.86,500,90,0.198,161,10,FALSE,17032680,4731,197.125,465.384615384615,0.0191044430745383,0.0844300228880701,388,0.524410080050125,0.0881121212424478,0.155666110713798,0.0131428932904628
47,"maize",0.11,5,483,-18.73,500,90,0.198,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00123032613400027,389,0.017087862972226,0.00383708158688598,0.249344102072963,0.000306774565139197
47,"maize",0.11,5,460.53,-19.24,500,90,0.198,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00117308922254895,390,0.00977574352124127,0.00383708158688598,0.249344102072963,0.000292502878847939
47,"maize",0.11,5,3854,-20.17,500,90,0.198,504,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.0098171364812361,391,0.019478445399278,0.00383708158688598,0.249344102072963,0.00244784508084154
47,"maize",0.11,20,5399.5,-25.51,500,90,0.198,72,4,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0137539253841293,392,0.19102674144624,0.0401273749294369,0.250143539484111,0.00344045557738647
47,"maize",0.11,20,11862.5,-25.36,500,90,0.198,307,5,FALSE,6670800,1853,77.2083333333333,465.384615384615,0.0191044430745383,0.0302168607962281,393,0.0984262566652382,0.0401273749294369,0.250143539484111,0.00755855251166719
47,"maize",0.11,20,3219,-24.57,500,90,0.198,74,6,FALSE,6937500,1927,80.2916666666667,465.384615384615,0.0191044430745383,0.00819962696759186,394,0.110805769832322,0.0401273749294369,0.250143539484111,0.0020510837121228
47,"maize",0.11,35,7395,-21.39,500,90,0.198,40,7,FALSE,7338300,2038,84.9166666666667,465.384615384615,0.0191044430745383,0.0188369808714948,395,0.47092452178737,0.0881121212424478,0.155666110713798,0.00293227954985581
47,"maize",0.11,5,9048.82,-20.83,500,90,0.198,1696,8,FALSE,13919160,3866,161.083333333333,465.384615384615,0.0191044430745383,0.0230496888775659,396,0.013590618441961,0.00383708158688598,0.249344102072963,0.00574730397623782
47,"maize",0.11,20,22146.85,-23.35,500,90,0.198,391,9,FALSE,15825720,4396,183.166666666667,465.384615384615,0.0191044430745383,0.0564137646807119,397,0.144280728083662,0.0401273749294369,0.250143539484111,0.014111538772857
47,"maize",0.11,35,35731.04,-24.87,500,90,0.198,161,10,FALSE,17033160,4731,197.125,465.384615384615,0.0191044430745383,0.0910162159565403,398,0.565318111531306,0.0881121212424478,0.155666110713798,0.0141681403498418
48,"maize",0.11,5,952.28,-18.3,500,90,0.198,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.00242570387346952,399,0.0202141989455793,0.00383708158688598,0.249344102072963,0.000604834954225165
48,"maize",0.11,5,2525.5,-18.54,500,90,0.198,504,2,FALSE,2246400,624,26,465.384615384615,0.0191044430745383,0.00643310279796621,400,0.0127640928531076,0.00383708158688598,0.249344102072963,0.00160405624070195
48,"maize",0.11,20,5992.5,-26.05,500,90,0.198,72,3,FALSE,4233600,1176,49,465.384615384615,0.0191044430745383,0.0152644500165561,401,0.212006250229946,0.0401273749294369,0.250143539484111,0.00381830355541965
48,"maize",0.11,20,15043,-26.19,500,90,0.198,309,4,FALSE,5346000,1485,61.875,465.384615384615,0.0191044430745383,0.0383184182893707,402,0.124007826179193,0.0401273749294369,0.250143539484111,0.00958510477833589
48,"maize",0.11,20,4867,-25.78,500,90,0.198,72,5,FALSE,5605500,1557,64.875,465.384615384615,0.0191044430745383,0.0123975099258371,403,0.172187637858848,0.0401273749294369,0.250143539484111,0.00310115701363829
48,"maize",0.11,35,9258.5,-22.72,500,90,0.198,42,6,FALSE,6012000,1670,69.5833333333333,465.384615384615,0.0191044430745383,0.0235837981607484,404,0.561519003827343,0.0881121212424478,0.155666110713798,0.00367119813554293
48,"maize",0.11,5,8166.28,-20.79,500,90,0.198,1696,7,FALSE,12586620,3496,145.666666666667,465.384615384615,0.0191044430745383,0.0208016308520988,405,0.0122651125307186,0.00383708158688598,0.249344102072963,0.00518676396646982
48,"maize",0.11,20,27620.52,-24.93,500,90,0.198,390,8,FALSE,14490060,4025,167.708333333333,465.384615384615,0.0191044430745383,0.070356620270553,406,0.180401590437315,0.0401273749294369,0.250143539484111,0.0175992540206157
