Day,ST02M,ST05M,ST15M,ST30M,T2,SM01,SM02,SM03,SM04,SM05,SM06
90.6,9.4,7.8,6.9,5.7,17.7,47.4,40,48,43.9,39,33.7
90.7,9.4,8.1,7.2,5.7,16.6,47.4,39.9,48,43.8,39,33.7
90.8,8.9,8,7.3,5.8,14,47.4,39.9,48,43.8,39,33.8
90.9,8.4,7.8,7.3,5.8,12.5,47.4,39.8,48,43.8,39,33.7
91,8,7.6,7.3,5.9,10.3,47.4,39.8,48,43.7,39,33.8
91.1,7.6,7.3,7.2,6,8.1,47.4,39.8,48,43.7,39,33.7
91.2,7.1,7,7.1,6,6.9,47.4,39.8,48,43.7,39,33.8
91.3,6.9,6.7,7,6,6.7,47.4,39.8,48,43.7,39,33.7
91.4,7.5,6.8,6.9,6,13.4,47.4,39.8,48,43.7,38.9,33.7
91.5,8.8,7.3,7,6,18.1,47.4,39.8,47.9,43.7,38.9,33.7
91.6,9.6,7.9,7.2,6,19.7,47.4,39.7,47.9,43.6,38.8,33.6
91.7,9.9,8.4,7.5,6,19,47.4,39.5,47.8,43.5,38.7,33.5
91.8,9.3,8.4,7.6,6.1,15.5,47.4,39.5,47.8,43.5,38.7,33.5
91.9,8.8,8.2,7.7,6.1,14,47.4,39.5,47.8,43.5,38.7,33.5
92,8.5,8,7.7,6.2,13.5,47.4,39.5,47.8,43.4,38.7,33.5
92.1,8.3,7.8,7.6,6.2,13.7,47.4,39.5,47.8,43.4,38.7,33.5
92.2,8.1,7.7,7.6,6.3,12.6,47.4,39.4,47.8,43.4,38.7,33.5
92.3,8.1,7.6,7.5,6.3,12.7,47.4,39.4,47.8,43.4,38.7,33.5
92.4,8.8,7.8,7.5,6.3,17.1,47.4,39.3,47.8,43.4,38.7,33.5
92.5,9.9,8.3,7.7,6.3,19.7,47.4,39.2,47.8,43.3,38.6,33.4
92.6,10.5,8.8,7.9,6.4,21.1,47.4,39.1,47.7,43.2,38.6,33.4
92.7,10.6,9.1,8.1,6.4,19.8,47.4,39,47.7,43.1,38.4,33.3
92.8,10.2,9.1,8.2,6.5,16.9,47.4,38.9,47.6,43.1,38.4,33.3
92.9,9.6,8.8,8.3,6.5,14.4,47.4,38.9,47.6,43.1,38.4,33.3
93,9.3,8.7,8.3,6.6,13.5,47.4,38.8,47.6,43,38.3,33.2
93.1,9.1,8.5,8.2,6.7,12.4,47.4,38.8,47.6,42.8,38.1,33
93.2,8.8,8.3,8.2,6.7,11.1,47.4,38.8,47.6,42.7,38.2,33.1
93.3,8.7,8.2,8.1,6.7,11.4,47.4,38.8,47.6,42.7,38.1,33.1
93.4,9.1,8.3,8.1,6.7,12.6,47.4,38.8,47.6,42.6,38,33
93.5,9.7,8.5,8.1,6.8,14.1,47.4,38.7,47.6,42.6,38,33
93.6,10,8.8,8.2,6.8,14.3,47.4,38.7,47.6,42.5,38,32.9
93.7,10,8.9,8.3,6.8,13.5,47.4,38.6,47.5,42.2,37.7,32.7
93.8,9.5,8.8,8.4,6.8,10.7,47.4,38.6,47.5,42.1,37.6,32.6
93.9,9,8.6,8.3,6.9,9.4,47.4,38.6,47.5,42.1,37.6,32.6
94,8.7,8.3,8.3,6.9,8.7,47.4,38.5,47.5,42.1,37.7,32.7
94.1,8.4,8.1,8.2,6.9,8.2,47.4,38.5,47.5,42.1,37.6,32.7
94.2,8.2,8,8.1,6.9,7.7,47.4,38.5,47.5,42.1,37.6,32.7
94.3,8,7.8,8,6.9,7.8,47.4,38.5,47.5,42.1,37.6,32.7
94.4,8.4,7.8,7.9,6.9,9.9,47.4,38.5,47.5,42.1,37.6,32.6
94.5,9.1,8.1,7.9,6.9,12.6,47.4,38.4,47.5,42,37.5,32.6
94.6,9.8,8.5,8.1,6.9,14.8,47.4,38.4,47.5,41.9,37.5,32.6
94.7,9.9,8.7,8.2,6.9,14.4,47.4,38.3,47.4,41.9,37.4,32.5
94.8,9.6,8.8,8.3,6.9,13.1,47.4,38.3,47.4,41.9,37.4,32.5
94.9,9.3,8.6,8.3,7,12,47.4,38.3,47.4,41.9,37.4,32.5
95,9.1,8.5,8.3,7,11.3,47.4,38.2,47.4,41.9,37.3,32.4
95.1,9,8.5,8.3,7,10.7,47.4,38.2,47.4,41.8,37.4,32.5
95.2,8.8,8.3,8.3,7,9.8,47.4,38.2,47.4,41.8,37.4,32.5
95.3,8.6,8.2,8.2,7,9.7,47.3,38.2,47.4,41.8,37.4,32.5
95.4,9.1,8.3,8.2,7.1,12.7,47.3,38.1,47.4,41.8,37.4,32.5
95.5,9.9,8.6,8.2,7,15.6,47.3,38,47.4,41.7,37.3,32.4
95.6,10.3,9,8.4,7.1,17.5,47.4,37.9,47.4,41.6,37.2,32.4
95.7,10.5,9.2,8.5,7.1,16.9,47.3,37.8,47.3,41.5,37.2,32.3
95.8,10,9.2,8.6,7.1,14.5,47.3,37.7,47.3,41.6,37.2,32.3
95.9,9.6,9,8.7,7.2,13.2,47.3,37.7,47.3,41.6,37.2,32.3
96,9.5,8.9,8.6,7.2,12.3,47.3,37.7,47.3,41.6,37.2,32.3
96.1,9.2,8.7,8.6,7.2,11.4,47.3,37.7,47.3,41.6,37.2,32.3
96.2,9.1,8.6,8.5,7.3,11.6,47.3,37.6,47.3,41.6,37.2,32.3
96.3,9.2,8.5,8.5,7.3,12.6,47.3,37.6,47.3,41.6,37.2,32.3
96.4,9.6,8.7,8.5,7.3,14.6,47.3,37.5,47.3,41.9,37.5,32.5
96.5,10.6,9.1,8.6,7.3,17.9,47.3,37.4,47.2,41.8,37.3,32.5
96.6,11.2,9.5,8.7,7.3,18.9,47.3,37.2,47.2,42,37.5,32.6
96.7,11.2,9.8,8.9,7.3,18.3,47.3,37.1,47.2,42,37.4,32.5
96.8,10.8,9.8,9.1,7.4,16,47.3,37,47.1,41.9,37.4,32.5
96.9,10.2,9.5,9.1,7.4,14.2,47.3,37,47.1,41.9,37.4,32.5
97,10,9.4,9.1,7.5,15.4,47.3,37,47.1,42.1,37.6,32.6
97.1,9.8,9.3,9,7.5,14.3,47.3,36.9,47.1,42.2,37.6,32.7
97.2,9.7,9.1,9,7.5,13.8,47.3,36.9,47.1,42.2,37.7,32.7
97.3,9.7,9.1,8.9,7.6,13.4,47.3,36.9,47.1,42.3,37.8,32.8
97.4,9.9,9.1,8.9,7.6,11.6,47.3,36.9,47.1,42.4,37.9,32.9
97.5,10.1,9.2,8.9,7.6,12.8,47.3,36.8,47.1,42.4,37.9,32.9
97.6,9.9,9.2,9,7.6,11.3,47.3,36.7,47.2,42.3,37.8,32.8
97.7,9.3,9,8.9,7.6,8.3,47.3,36.7,47.2,42.3,37.8,32.8
97.8,8.6,8.6,8.8,7.6,6.6,47.3,36.7,47.2,42.3,37.8,32.8
97.9,8,8.2,8.6,7.6,5,47.3,36.7,47.2,42.3,37.8,32.8
98,7.6,7.9,8.4,7.6,3.7,47.3,36.7,47.2,42.2,37.8,32.8
98.1,7.2,7.6,8.3,7.6,3.4,47.3,36.7,47.2,42.2,37.8,32.8
98.2,7,7.3,8.1,7.6,4,47.3,36.7,47.2,42.2,37.7,32.7
98.3,7,7.2,7.9,7.5,4.9,47.3,36.7,47.1,42.2,37.7,32.8
98.4,7.4,7.2,7.8,7.4,7.3,47.3,36.6,47.1,42.2,37.8,32.8
98.5,7.7,7.4,7.8,7.4,8.4,47.3,36.6,47.1,42.2,37.7,32.8
98.6,7.8,7.5,7.8,7.3,8.8,47.3,36.5,47,42.1,37.6,32.7
98.7,7.8,7.5,7.8,7.3,8.7,47.3,36.5,47,42.1,37.6,32.6
98.8,7.6,7.4,7.8,7.2,7.5,47.3,36.5,46.7,42.1,37.6,32.7
98.9,7.4,7.3,7.7,7.2,6.5,47.3,36.5,46.5,42.1,37.6,32.6
99,7.3,7.2,7.7,7.2,6.6,47.2,36.9,47.8,42.1,37.6,32.7
99.1,7.3,7.2,7.6,7.1,6.8,47.2,37.6,48.9,42.1,37.6,32.6
99.2,7.3,7.1,7.6,7.1,6.8,47.2,37.7,48.7,42.1,37.6,32.7
99.3,7.3,7.1,7.5,7.1,7,47.2,37.8,48.6,41.9,37.5,32.6
99.4,7.5,7.2,7.5,7,7.8,47.2,37.8,48.3,41.8,37.3,32.5
99.5,7.8,7.3,7.5,7,8.7,47.2,37.8,48.2,41.8,37.3,32.4
99.6,8,7.5,7.6,7,9,47.2,37.8,48.3,41.8,37.3,32.4
99.7,8.1,7.6,7.6,7,9.7,47.2,37.8,48.1,41.8,37.4,32.5
99.8,8,7.6,7.7,7,8.7,47.2,37.8,48.1,41.8,37.4,32.5
99.9,7.9,7.5,7.7,7,8.1,47.2,37.8,48,41.8,37.3,32.4
100,7.7,7.4,7.7,7,7.8,47.2,37.8,48,41.8,37.3,32.5
100.1,7.7,7.4,7.6,7,7.5,47.2,37.8,48,41.8,37.4,32.5
100.2,7.6,7.3,7.6,7,7.4,47.2,37.8,48,41.8,37.4,32.5
100.3,7.5,7.3,7.6,7,7.7,47.2,37.8,48,41.8,37.4,32.5
100.4,7.8,7.3,7.6,7,9.6,47.2,37.8,48,41.8,37.4,32.5
100.5,8.5,7.6,7.6,6.9,12.1,47.2,37.8,48,41.8,37.3,32.4
100.6,9,8,7.7,6.9,12.9,47.2,37.8,47.9,41.7,37.3,32.4
100.7,9.1,8.2,7.9,6.9,12.4,47.2,37.7,47.9,41.7,37.3,32.4
100.8,8.9,8.2,8,7,10.3,47.2,37.7,47.8,41.8,37.3,32.4
100.9,8.6,8.1,8,7,8.9,47.2,38.9,49.5,42.6,38,33
101,8.4,8,8,7,8.4,47.2,39.6,49.3,43,38.3,33.2
101.1,8.2,7.9,8,7.1,8,47.2,39.7,49.2,42.8,38.2,33.2
101.2,8.1,7.8,8,7.1,7.5,47.2,39.8,49.1,42.9,38.2,33.1
101.3,8,7.7,7.9,7.1,7.5,47.2,39.8,49.1,42.9,38.3,33.2
101.4,8.3,7.7,7.9,7.1,9.1,47.2,39.8,49.1,42.9,38.3,33.2
101.5,8.8,8,7.9,7.1,11.1,47.2,39.8,49,42.9,38.3,33.2
101.6,9.3,8.3,8,7.1,12.4,47.2,39.7,48.9,42.9,38.3,33.2
101.7,9.5,8.5,8.2,7.1,13,47.2,39.7,48.9,42.9,38.3,33.2
101.8,9.3,8.6,8.3,7.1,11.2,47.2,39.7,48.9,42.9,38.2,33.1
101.9,8.9,8.4,8.3,7.2,10.5,47.2,39.6,48.8,43,38.3,33.2
102,8.7,8.3,8.3,7.2,9.8,47.2,39.6,48.7,43.1,38.5,33.3
102.1,8.5,8.1,8.2,7.2,8.7,47.2,39.6,48.6,43.2,38.5,33.4
102.2,8.2,8,8.2,7.2,7.1,47.2,39.6,48.5,43.4,38.7,33.5
102.3,7.9,7.7,8.1,7.2,7.4,47.2,39.5,48.5,43.5,38.8,33.6
102.4,8.2,7.7,8,7.2,11.1,47.2,39.5,48.4,43.5,38.7,33.5
102.5,8.9,8,8,7.2,12.4,47.2,39.4,48.4,43.4,38.7,33.5
102.6,9.3,8.3,8.1,7.2,12.8,47.2,39.3,48.3,43.3,38.7,33.5
102.7,9.2,8.5,8.2,7.2,11.7,47.2,39.2,48.3,43.4,38.7,33.5
102.8,8.8,8.3,8.3,7.2,10.1,47.2,39.1,48.2,43.4,38.7,33.5
102.9,8.5,8.2,8.2,7.3,9.3,47.2,39,48.2,43.4,38.8,33.6
103,8.3,8,8.2,7.3,8,47.2,39,48.2,43.5,38.8,33.6
103.1,8,7.8,8.1,7.3,6.6,47.2,39,48.1,43.4,38.8,33.6
103.2,7.7,7.6,8,7.3,6.1,47.2,39,48.1,43.4,38.8,33.6
103.3,7.5,7.4,7.9,7.3,5.5,47.2,38.9,48.1,43.5,38.7,33.5
103.4,7.5,7.3,7.8,7.3,6.8,47.2,39.1,48.2,43.8,39.1,33.8
103.5,7.9,7.4,7.8,7.2,8.6,47.2,39.2,48.2,43.9,39.2,33.9
103.6,8.2,7.6,7.8,7.2,7.9,47.2,39.3,48.2,44.1,39.3,33.9
103.7,7.8,7.6,7.8,7.2,5.7,47.2,39.4,48.2,44.5,39.6,34.2
103.8,7.2,7.3,7.7,7.2,3,47.2,39.6,48.4,44.7,39.8,34.3
103.9,6.8,6.9,7.6,7.2,2.6,47.2,39.9,48.4,44.8,39.8,34.3
104,6.5,6.7,7.4,7.1,2.1,47.2,40,48.5,44.8,39.8,34.4
104.1,6.2,6.5,7.3,7.1,2,47.2,40,48.5,44.8,39.9,34.4
104.2,6,6.3,7.1,7,2.2,47.2,40.1,48.5,44.9,40,34.5
104.3,6,6.1,7,7,2.9,47.2,40.1,48.5,44.9,40,34.5
104.4,6.2,6.2,6.9,6.9,4.3,47.2,40.1,48.5,44.9,40,34.5
104.5,6.3,6.2,6.9,6.9,4.9,47.2,40.1,48.4,44.9,39.9,34.4
104.6,6.4,6.3,6.8,6.8,5.2,47.2,40.1,48.4,44.9,40,34.5
104.7,6.4,6.3,6.8,6.8,6,47.2,40,48.4,44.9,39.9,34.5
104.8,6.4,6.3,6.8,6.7,4.9,47.2,39.9,48.4,44.9,39.9,34.5
104.9,6.1,6.2,6.8,6.7,3,47.2,39.9,48.4,44.9,40,34.5
105,5.9,6,6.7,6.7,2.5,47.2,40,48.4,44.9,40,34.5
105.1,5.6,5.8,6.6,6.6,1.7,47.2,40.1,48.4,45,40,34.5
105.2,5.3,5.6,6.5,6.6,1.1,47.2,40.1,48.4,45,39.9,34.5
105.3,5.1,5.4,6.4,6.6,2.2,47.2,40.1,48.4,45,40,34.5
105.4,5.6,5.5,6.3,6.5,6,47.2,40.1,48.4,45,39.9,34.5
105.5,6.2,5.8,6.3,6.4,7.7,47.2,40.1,48.7,45,40,34.5
105.6,6.8,6.2,6.4,6.4,9.6,47.2,40,48.7,44.9,40,34.5
105.7,7,6.4,6.5,6.4,9.2,47.2,39.9,48.8,44.8,39.9,34.4
105.8,6.6,6.4,6.6,6.4,6.5,47.2,39.8,48.6,44.8,39.8,34.4
105.9,6.1,6.1,6.6,6.4,4.6,47.2,39.8,48.5,44.8,39.9,34.5
106,5.8,5.9,6.5,6.4,4,47.2,39.8,48.4,44.8,39.8,34.4
106.1,5.5,5.7,6.4,6.4,3.6,47.2,39.8,48.4,44.7,39.8,34.4
106.2,5.3,5.5,6.3,6.3,2.6,47.2,39.8,48.2,44.7,39.8,34.4
106.3,5.2,5.3,6.2,6.3,4.2,47.2,39.8,48.2,44.7,39.7,34.3
106.4,5.6,5.4,6.1,6.3,9,47.2,39.8,48.3,44.6,39.7,34.3
106.5,6.7,5.9,6.2,6.2,11.1,47.2,39.6,48.4,44.5,39.7,34.3
106.6,7.3,6.3,6.3,6.2,12.2,47.2,39.5,48.2,44.4,39.4,34.1
106.7,7.4,6.7,6.5,6.2,12.5,47.2,39.3,48.6,44.3,39.4,34.1
106.8,7.1,6.7,6.7,6.2,10.1,47.2,39.1,48.1,44.2,39.3,34
106.9,6.8,6.5,6.7,6.2,8.5,47.2,38.9,48.1,44.2,39.3,34
107,6.7,6.4,6.7,6.2,8.6,47.2,38.8,48.1,44.1,39.3,34
107.1,6.5,6.3,6.7,6.3,6.1,47.2,38.9,48.1,44.1,39.3,33.9
107.2,6.4,6.3,6.6,6.3,5.5,47.2,39.8,48.8,44.6,39.6,34.3
107.3,6.3,6.2,6.6,6.3,4.6,47.2,42.4,49.7,45.9,40.7,35.1
107.4,6.5,6.2,6.6,6.3,5.7,47.2,42.5,49.5,46.1,40.9,35.2
107.5,6.9,6.4,6.6,6.3,7.8,47.2,42.4,49.8,46,40.9,35.2
107.6,7.2,6.6,6.7,6.3,8.3,47.2,42.3,49.3,46,40.8,35.2
107.7,7.2,6.7,6.8,6.3,8.2,47.2,42.3,49.2,45.9,40.7,35
107.8,6.9,6.6,6.8,6.3,5.9,47.2,42.3,49.4,45.8,40.7,35
107.9,6.5,6.4,6.8,6.3,4.5,47.2,42.4,49.4,45.8,40.7,35.1
108,6.3,6.2,6.7,6.3,4.1,47.2,42.4,49.3,45.7,40.6,35
108.1,6,6,6.6,6.3,2.7,47.2,42.4,49.4,45.7,40.6,35
108.2,5.8,5.9,6.5,6.3,2.8,47.2,42.4,49.4,45.7,40.6,35
108.3,5.8,5.8,6.4,6.3,2.8,47.2,42.4,49.4,45.7,40.6,35
108.4,5.9,5.8,6.4,6.3,4.2,47.2,42.4,49.4,45.7,40.5,34.9
108.5,6.3,6,6.4,6.2,7.3,47.2,42.3,49.4,45.6,40.5,34.9
108.6,7.1,6.4,6.5,6.2,11.2,47.2,42.2,49.5,45.6,40.5,34.9
108.7,7.8,6.9,6.6,6.2,13.1,47.2,42.1,49.4,45.5,40.4,34.9
108.8,7.8,7.1,6.8,6.2,11.9,47.2,42.1,49.7,45.4,40.4,34.8
108.9,7.7,7.1,6.9,6.2,11.2,47.2,42.1,49.7,45.4,40.2,34.7
109,7.6,7,7,6.3,10.7,47.2,42,49.7,45.3,40.2,34.7
109.1,7.6,7.1,7,6.3,10.8,47.2,42,49.7,45.3,40.3,34.7
109.2,7.5,7,7.1,6.3,9.3,47.2,41.9,49.7,45.3,40.2,34.7
109.3,7.5,7,7.1,6.4,10.4,47.2,41.9,49.6,45.3,40.3,34.8
109.4,8,7.2,7.1,6.4,13.1,47.2,41.9,49.6,45.2,40.2,34.7
109.5,8.9,7.7,7.2,6.4,15.1,47.2,41.7,49.5,45.2,40.1,34.6
109.6,9.5,8.1,7.5,6.4,16.2,47.2,41.5,49.5,45,40,34.5
109.7,9.4,8.3,7.7,6.5,13.6,47.2,41.9,49.8,45.4,40.3,34.7
109.8,8.7,8.1,7.8,6.5,9.7,47.2,44.1,50.8,46.7,41.4,35.6
109.9,8.3,7.9,7.8,6.6,8.4,47.2,44.1,51.1,46.6,41.3,35.5
110,8.1,7.7,7.7,6.7,8.6,47.3,43.7,51.1,46.4,41.2,35.4
110.1,7.9,7.6,7.7,6.7,7.8,47.3,43.5,51,46.3,41.1,35.4
110.2,7.6,7.4,7.6,6.8,7.1,47.3,43.3,51,46.2,41,35.3
110.3,7.6,7.3,7.5,6.8,8.2,47.3,43.2,51.1,46.2,41,35.3
110.4,8.2,7.5,7.5,6.8,11.3,47.3,43,51.3,46.1,40.9,35.2
110.5,9,7.9,7.6,6.8,14.3,47.3,42.9,51.5,46.1,40.9,35.2
110.6,9.6,8.4,7.8,6.8,14.9,47.3,42.7,51.5,45.9,40.7,35.1
110.7,9.5,8.6,8,6.8,13.9,47.3,42.5,51.2,45.9,40.7,35.1
110.8,9.3,8.5,8.1,6.9,12.1,47.3,42.4,51.1,45.8,40.6,35
110.9,8.9,8.4,8.1,6.9,10.1,47.3,42.4,51.1,45.8,40.6,35
111,8.6,8.2,8.1,7,9.2,47.3,42.3,51.1,45.8,40.6,35
111.1,8.4,8,8.1,7,9.4,47.3,42.3,51.1,45.7,40.6,34.9
111.2,8.3,7.9,8,7,8.7,47.3,42.2,51.1,45.7,40.6,35
111.3,8.2,7.8,8,7,10,47.3,42.2,51.1,45.6,40.5,34.9
111.4,8.7,8,7.9,7,12.4,47.3,42.4,51.1,45.5,40.3,34.8
111.5,9.4,8.4,8,7,13.5,47.3,42.4,51,45.4,40.3,34.8
111.6,9.7,8.6,8.2,7.1,14.6,47.3,42.2,51,45.4,40.3,34.7
111.7,10,8.9,8.3,7.1,14.9,47.3,42,50.9,45.3,40.2,34.7
111.8,9.7,8.9,8.4,7.1,12.4,47.3,41.9,50.8,45.3,40.2,34.6
111.9,9.3,8.7,8.5,7.2,10.9,47.3,41.9,50.8,45.2,40.2,34.7
112,9,8.6,8.4,7.2,9.7,47.3,41.9,50.8,45.2,40.2,34.7
112.1,8.8,8.4,8.4,7.3,9.1,47.3,41.9,50.8,45.2,40.2,34.7
112.2,8.6,8.2,8.3,7.3,8.5,47.3,41.8,50.8,45.2,40.2,34.7
112.3,8.5,8.1,8.3,7.3,10.1,47.3,41.8,50.8,45.2,40.1,34.6
112.4,9,8.3,8.3,7.3,14.9,47.3,41.8,50.8,45.2,40.1,34.6
112.5,9.8,8.7,8.3,7.3,16.8,47.3,41.7,50.7,45.1,40,34.5
112.6,10.2,9,8.5,7.3,17.2,47.3,41.5,50.7,45,40,34.5
112.7,10.4,9.3,8.6,7.3,16.9,47.3,41.4,50.6,44.9,39.9,34.5
112.8,10.2,9.3,8.8,7.4,14.3,47.3,41.4,50.5,44.9,39.9,34.4
112.9,9.8,9.2,8.8,7.4,12.7,47.3,41.3,50.5,44.9,39.8,34.4
113,9.6,9,8.8,7.5,11.9,47.3,41.3,50.5,44.8,39.9,34.4
113.1,9.4,8.9,8.8,7.5,11,47.3,41.3,50.5,44.7,39.7,34.3
113.2,9.2,8.7,8.7,7.5,10.4,47.3,41.3,50.5,44.7,39.7,34.3
113.3,9.1,8.6,8.7,7.6,11.7,47.3,41.3,50.5,44.7,39.7,34.3
113.4,9.6,8.8,8.7,7.6,15,47.3,41.3,50.5,44.6,39.6,34.2
113.5,10.3,9.1,8.7,7.6,17.2,47.3,41.2,50.4,44.5,39.6,34.2
113.6,10.9,9.6,8.9,7.6,17.7,47.3,41,50.4,44.4,39.4,34
113.7,11,9.8,9.1,7.6,16.5,47.3,40.9,50.3,44.3,39.3,34
113.8,10.7,9.8,9.2,7.7,13.9,47.3,40.9,50.2,44.3,39.3,34
113.9,10.4,9.7,9.3,7.7,12,47.3,40.9,50.2,44.2,39.3,33.9
114,10.2,9.5,9.3,7.8,11.7,47.3,40.9,50.2,44.2,39.3,33.9
114.1,10.1,9.4,9.2,7.8,11.2,47.3,40.8,50.2,44.2,39.3,33.9
114.2,9.9,9.3,9.2,7.9,10.8,47.3,40.8,50.2,44.2,39.3,33.9
114.3,9.8,9.2,9.2,7.9,10.5,47.3,40.8,50.2,44.1,39.3,33.9
114.4,9.9,9.2,9.1,7.9,10.9,47.3,40.8,50.2,44.1,39.2,33.9
114.5,10.2,9.4,9.1,7.9,13.6,47.3,40.8,50.2,44.1,39.2,33.9
114.6,10.7,9.7,9.2,7.9,17.2,47.2,40.7,50.2,44,39.1,33.8
114.7,11.1,10,9.4,7.9,18.1,47.2,40.6,50.1,43.9,39,33.8
114.8,11,10,9.5,8,16,47.2,40.5,50,43.9,39,33.7
114.9,10.7,9.9,9.5,8,13.9,47.2,40.5,49.9,43.9,39,33.7
115,10.5,9.8,9.5,8.1,12.5,47.2,40.5,49.9,43.9,39.1,33.8
115.1,10.2,9.7,9.5,8.1,11.4,47.2,40.5,49.9,43.9,39,33.8
115.2,10,9.5,9.5,8.1,10.5,47.2,40.5,49.9,43.9,39,33.8
115.3,9.9,9.4,9.4,8.1,11.6,47.2,40.4,49.9,43.9,39,33.8
115.4,10.3,9.5,9.4,8.2,15.3,47.2,40.4,49.9,43.8,39,33.7
115.5,11,9.8,9.4,8.2,17.7,47.1,40.3,49.9,43.8,38.9,33.7
115.6,11.4,10.2,9.6,8.2,16.9,47.1,40.3,49.7,43.7,39,33.7
115.7,11.2,10.2,9.7,8.2,15.2,47.1,40.2,49.7,43.7,38.8,33.6
115.8,11.1,10.2,9.8,8.2,14.5,47.1,40.2,49.6,43.6,38.8,33.6
115.9,10.9,10.1,9.8,8.3,13.4,47.1,40.2,49.6,43.6,38.8,33.5
116,10.7,10,9.8,8.3,12,47.1,40.1,49.6,43.5,38.7,33.5
116.1,10.5,9.9,9.7,8.3,11.9,47.1,40.1,49.5,43.5,38.7,33.5
116.2,10.3,9.8,9.7,8.4,11.2,47.1,40.1,49.5,43.5,38.7,33.5
116.3,10.3,9.7,9.6,8.4,11.6,47.1,40.1,49.5,43.5,38.7,33.5
116.4,10.5,9.7,9.6,8.4,13.4,47.1,40.1,49.5,43.4,38.7,33.5
116.5,10.8,9.9,9.7,8.4,13.8,47.1,40.1,49.5,43.4,38.6,33.4
116.6,11,10.1,9.7,8.4,13.9,47,40,49.4,43.3,38.6,33.4
116.7,11,10.2,9.8,8.4,12.9,47,40,49.3,43.3,38.6,33.4
116.8,10.7,10.1,9.8,8.4,11.6,47,39.9,49.3,43.2,38.5,33.3
116.9,10.4,9.9,9.8,8.5,10.9,47,39.9,49.3,43.1,38.4,33.3
117,10.3,9.8,9.7,8.5,10.7,47,39.9,49.2,43.1,38.5,33.3
117.1,10.2,9.7,9.7,8.5,10.8,47,39.9,49.2,43.1,38.5,33.3
117.2,10.1,9.6,9.6,8.5,10.8,47,39.8,49.2,43.1,38.4,33.2
117.3,10,9.5,9.6,8.5,10.9,47,39.8,49.2,43.1,38.3,33.2
117.4,10.1,9.5,9.6,8.5,11.5,47,39.8,49.2,43.1,38.3,33.2
117.5,10.1,9.6,9.6,8.5,11.6,47,39.8,49.2,43.1,38.3,33.2
117.6,10.2,9.6,9.6,8.5,12.4,47,39.8,49.2,43,38.4,33.3
117.7,10.4,9.7,9.6,8.5,13.1,47,39.8,49.2,43,38.3,33.2
117.8,10.4,9.7,9.6,8.5,13,47,39.7,49.1,43,38.3,33.2
117.9,10.3,9.7,9.6,8.5,12,47,39.7,49.1,43,38.2,33.1
118,10.2,9.6,9.6,8.5,12,47,39.7,49.1,42.9,38.3,33.2
118.1,10.1,9.6,9.6,8.5,11.1,47,39.7,49.1,42.9,38.3,33.2
118.2,9.9,9.5,9.6,8.5,9.9,47,39.7,49,42.9,38.3,33.2
118.3,9.9,9.4,9.5,8.5,11.7,47,39.7,48.8,42.9,38.3,33.2
118.4,10.3,9.5,9.5,8.5,14.6,47,39.6,48.7,42.9,38.2,33.1
118.5,10.7,9.8,9.6,8.5,15.8,46.9,39.6,48.6,42.8,38.1,33.1
118.6,11.1,10,9.7,8.5,16.5,46.9,39.5,48.5,42.7,38.1,33
118.7,11.2,10.2,9.8,8.5,16.4,46.9,39.4,48.4,42.6,38,32.9
118.8,11.1,10.3,9.9,8.5,14,46.8,39.3,48.3,42.6,37.9,32.9
118.9,10.8,10.1,9.9,8.6,11.8,46.8,39.3,48.2,42.5,37.9,32.9
119,10.5,10,9.9,8.6,11.1,46.8,39.3,48.2,42.5,38,32.9
119.1,10.4,9.8,9.8,8.6,11.5,46.8,39.3,48.1,42.5,37.9,32.9
119.2,10.3,9.8,9.8,8.6,11.4,46.8,39.3,48.1,42.5,38,32.9
119.3,10.3,9.7,9.8,8.6,12.4,46.8,39.3,48,42.5,37.9,32.9
119.4,10.6,9.8,9.8,8.6,16.2,46.8,39.2,47.9,42.5,37.9,32.9
119.5,11.3,10.2,9.8,8.6,18,46.8,39,47.7,42.4,37.9,32.9
119.6,11.6,10.5,10,8.6,18,46.7,38.9,47.5,42.3,37.7,32.7
119.7,11.7,10.6,10.1,8.7,17.5,46.7,38.8,47.3,42.1,37.6,32.6
119.8,11.5,10.6,10.2,8.7,15.3,46.6,38.7,47.2,42.1,37.6,32.6
119.9,11.3,10.5,10.2,8.7,14.1,46.6,38.7,47.2,42.1,37.4,32.5
120,11.1,10.4,10.2,8.8,12.8,46.6,38.7,47.1,42,37.5,32.5
120.1,10.9,10.3,10.2,8.8,12,46.6,38.7,47.1,42,37.5,32.6
120.2,10.7,10.2,10.1,8.8,11.2,46.6,38.7,47,42,37.5,32.6
120.3,10.6,10.1,10.1,8.8,11.8,46.6,38.6,47,42,37.5,32.6
120.4,10.7,10.1,10,8.8,13.3,46.6,38.6,46.9,41.9,37.4,32.5
120.5,11.1,10.3,10.1,8.8,15.3,46.6,38.5,46.9,41.8,37.4,32.5
120.6,11.2,10.4,10.1,8.9,12.1,46.6,40.5,47.4,42.1,37.6,32.7
120.7,10.8,10.3,10.2,8.9,10.5,46.6,44.6,50.2,44.7,39.7,34.3
120.8,10.6,10.1,10.1,8.9,10.5,46.6,43.9,50.5,45.2,40.1,34.6
120.9,10.4,10,10.1,8.9,9.8,46.6,43.4,50.4,45.1,40.1,34.6
